Index;Source Image;Area;Perimeter;Width;Height;Rotation Angle;Segmentation Method;Optimization Method;Best Template (EFDIs);Template Difference (EFDIs);Hu-Match for best EFDIs-Template;Standard Deviation;Width/Height Ratio;Smoothed Perimeter Ratio;Compactness Ratio;Quality Indicators;Template is convex;Convexity is used;Rectangularity;Compactness;Ellipticity;Triangularity;Roundness;Convexity by Perimeter;Convexity by Area;Formfactor;CDF;PCAF;CHMDF;CDF-Match;PCAF-Match;(non-)Convexity Indicators;Ranking Index;Contour Image;Contour Image top left Corner;mu-00;mu-20;mu-11;mu-02;mu-30;mu-21;mu-12;mu-03;Hu-1;Hu-2;Hu-3;Hu-4;Hu-5;Hu-6;Hu-7
283;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002385ca.jpg";642,716576426489;115,419360606038;48,0633669483418;17,3558729522082;0,0882190628874679;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";3,88839610170739E-05;0,022145406644967;20,185438267868;2,76928547937006;0,998231824959162;0,986464677161408;0;True;False;0,770475525673537;0,595183138228349;0,996334487287763;0,686434122588241;0,354242968031346;0,948212426414783;0,990413003016494;0,60627831768788;1,03214790053811;0,967979716977311;17,7247726917267;0,998794760370792;0,883275569234552;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000283";"{X=39,Y=20}";61726,5;865898395,888454;1169164,33255243;106561718,835413;-808537582,088379;-80838773,4099426;91796217,826622;12193223,8847656;0,255228103273123;0,0397178986786092;1,3835151670228E-06;5,7853840444571E-07;5,16793965146767E-13;1,13269806085361E-07;-2,87889543367171E-14
284;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002449ca.jpg";526,160974593919;104,0813301899;43,2698090222417;15,9332649075255;0,282425741140427;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";3,93118102607104E-05;0,00540580256605427;15,5809505235033;2,71569005306657;0,99999999894815;0,991426030677463;0;True;False;0,763183334340418;0,598176569239019;0,995749282828465;0,686837541718418;0,357815207986563;0,948168972452657;0,989950142519909;0,610355453468537;1,03240810935905;1,01518824518874;15,6247475147247;0,998543023480507;0,842201276041841;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000284";"{X=25,Y=0}";50532,5;573928483,314708;2472916,23054409;72263612,8543272;-265397501,530273;-166270874,196457;27412883,4995575;24947362,5434723;0,253058000584102;0,0385999241885707;1,19932254050506E-06;2,3250159995439E-07;9,97235897912722E-14;2,22560021380948E-08;-7,16149160913653E-14
285;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002391ca.jpg";526,962723865056;102,848344445229;42,1507979412468;15,1202112314652;0,558170386421697;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.131.tif";3,97154763933129E-05;0,0893196167614233;20,1572326902773;2,78771224131649;0,996131123014583;0,977299742072739;0;False;False;0,826830020216354;0,614524506146481;0,989080289315448;0,691468626939403;0,377640368654576;0,958137171193997;0,986193928056432;0,626030004790607;1,02884562154032;1,39993479485077;27,5979881286621;0,996757266291272;0,899948134884128;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000285";"{X=60,Y=49}";50609,5;595108160,802799;5110126,87665224;70623774,715359;-321546722,231934;-19688836,5505219;45702840,7172318;2765460,01879883;0,259917366114466;0,0419470880619774;6,45111150660712E-07;2,30037206104803E-07;8,85065093799236E-14;4,6863882758138E-08;-4,41303894021944E-15
286;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003151ca.jpg";366,883590170762;92,2010845797403;39,1861335598693;12,7605819702148;0,118941598843475;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";4,04085133153099E-05;0,0791159666027514;15,075663731142;3,07087354254968;0,994767512960262;0,97114820907334;0;False;False;0,733711609924455;0,551552412525763;0,986690156107417;0,69314362300309;0,30421006376299;0,944313096058781;0,972993496900327;0,542333075443763;1,04336345188847;2,77560982531822;93,5680732727051;0,993784513107032;0,642717321668736;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000286";"{X=0,Y=0}";35235,5;313663875,544743;585669,149124622;31540733,1869804;-62895349,7990723;-9899967,13189316;4807300,69714546;1452924,35436249;0,278045395848164;0,0516372561152108;1,27934041057194E-07;6,34394466256803E-08;5,70801116032979E-15;1,38357400836383E-08;-2,8675027451253E-16
287;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002411ca.jpg";558,704706372345;109,785360243856;46,029494927854;15,920298050861;0,455231632424691;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";4,06839905268154E-05;0,121220465612101;17,2311098730719;2,89124580336388;0,996150061142929;0,960375195451013;0;True;False;0,762421133821782;0,57944205802685;0,995625692897022;0,686922800872836;0,335753098610391;0,947811821406147;0,987849331713244;0,582509927390655;1,03368093704742;1,230012300123;20,9413504600525;0,997313463020635;0,695109175278276;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000287";"{X=25,Y=27}";53658;696014669,419932;4928291,5623455;75788571,1928554;538635526,501953;-40829122,8452911;-56523887,9680367;3452634,83172607;0,268063470224023;0,0464164388510332;1,16324015768787E-06;5,25684638915654E-07;4,10429172868313E-13;1,11611205999309E-07;2,30599643889907E-14
288;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002397ca.jpg";717,784256559767;130,185027487424;55,308725785236;15,522573042889;0,179179742004852;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.112.tif";4,17908307715952E-05;0,0941533257099874;20,3930269582245;3,56311583346507;0,995185709938351;0,980145067555748;0;False;False;0,836058300957249;0,546585832233905;0,98495262557229;0,694366380503226;0,29875607199883;0,962137442557359;0,979079379056655;0,532208387092791;1,03036009540384;2,13676453522107;89,5555214881897;0,995352047524881;0,617181861412263;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000288";"{X=44,Y=36}";68936;1426807427,38117;4143801,03959465;101773625,545391;-1704279008,33398;-485547732,61908;132335494,189079;28311810,9092407;0,321659447942384;0,0777475270986279;4,25265225645744E-06;1,72153523498317E-06;4,53111383223198E-12;4,06732307877722E-07;-1,08000168135999E-12
289;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002423ca.jpg";471,553519366931;95,8232758118182;39,1857038225446;15,8289134745695;0,216098237384726;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";4,30682943221144E-05;0,135528759835705;15,3868669907259;2,47557761216522;0,997353459310936;0,964886382405704;0;True;False;0,7602426563901;0,62530644209423;0,996221508501707;0,686511969224973;0,391008146524545;0,945327296540644;0,990453695502411;0,645355220264448;1,03373649832816;0,963831478537361;12,2207038402557;0,9972598594056;0,887077102750481;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000289";"{X=61,Y=23}";45288;417008333,250574;1330961,54585457;64127005,7415555;-145614492,171631;88520983,3150177;21029468,9346733;-14834460,196228;0,234585396573731;0,0296039390551;6,41332157595293E-07;1,09974444654794E-07;2,28673708738129E-14;8,98898104222319E-09;1,81686997805832E-14
290;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003053ca.jpg";542,326114119117;117,461936546832;50,7143261967873;14,2858108209104;0,0277749878365958;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.130.tif";4,3167544707841E-05;0,0165913169112201;20,3410021569627;3,54997884492183;0,992628718610207;0,996354444304062;0;False;False;0,748557149518896;0,518148992641527;0,98967378982801;0,691053957996235;0,268478378575429;0,950010969762626;0,970368231315964;0,493942127430906;1,04157802352708;3,05366228280695;139,575450897217;0,993636976185012;0,755377335704259;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000290";"{X=15,Y=0}";52085;816349635,041119;367774,101537228;57685136,1106665;-204784393,446289;90193680,2345123;16049395,6990891;-7322857,56367493;0,322183557959769;0,0782076539827181;3,68373320564491E-07;1,10842873736233E-07;2,05520574440682E-14;2,09551537040612E-08;8,90366636342713E-15
291;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002424ca.jpg";675,078092461474;122,203573000674;51,5342992665816;17,2564759546397;-0,205113111445979;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.273.tif";4,31703122111979E-05;0,134035356058867;19,7756662421495;2,98637447193996;0,99556301705115;0,97233455270873;0;True;False;0,759111426686618;0,568899682585669;0,994231020131105;0,687886392335249;0,323646848846075;0,94751807011391;0,985431580867266;0,568062434248144;1,03508631946984;1,47837956643454;46,1219663619995;0,995143158994409;0,768741272705361;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000291";"{X=43,Y=32}";64834,5;1043690887,15898;-3350300,87881708;107842276,637664;-1036881283,21436;24857275,3587341;95802643,1046066;-4801680,2442627;0,27394546676432;0,049568844970527;1,53635726914351E-06;7,73424992731428E-07;8,43082034433677E-13;1,72087591976115E-07;3,42218234652654E-15
292;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002359ca.jpg";569,897959183673;110,024456722396;46,0295540945871;16,2215376873406;-0,305772591729595;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";4,34293371396971E-05;0,0895608166518944;20,3716154211436;2,83755800354913;0,996833529823688;0,96994645999979;0;True;False;0,763252638226861;0,585216877341564;0,995405597352605;0,687074687348291;0,342478793525411;0,94955941522347;0,986109109253387;0,591600456184008;1,03360327686402;1,40865656916303;32,4425129890442;0,99738839655479;0,606956198009739;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000292";"{X=46,Y=34}";54733;710451514,848957;-3362673,59705925;80376440,3040335;228264214,864746;37870901,2079315;-25498000,72575;-4894818,87225342;0,263987587165935;0,0442422355351627;2,17680335685874E-07;8,59176194441866E-08;1,16752015549469E-14;1,70783521520693E-08;-1,3225143247558E-15
293;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002237ca.jpg";648,162224073303;119,801623541482;50,0097095723055;15,5355305574378;-0,379251839819195;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.131.tif";4,36676773762372E-05;0,167683978380276;17,9514875392863;3,21905385769801;0,990449174853886;0,956479341385681;0;False;False;0,834263597957521;0,574437237415534;0,987472911533584;0,692594178126495;0,329978139729591;0,956743274369339;0,985038373289026;0,567503014585941;1,03020067300812;1,51888770190925;44,0071835517883;0,99544620386225;0,829467975809983;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000293";"{X=52,Y=72}";62249,5;1041371137,76825;-6281087,27522087;92506214,6970582;75237808,4716797;13251018,5541382;-9678881,11529922;-1109377,52441406;0,292613491416459;0,0599710191320228;1,34189524463303E-08;4,75587866129307E-09;3,74069107445098E-17;1,08180346150771E-09;-6,64857085970005E-18
294;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002249ca.jpg";486,672219908372;105,243557582096;44,7972262635523;13,1688939308634;0,0753994978788712;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.112.tif";4,40174122371179E-05;0,0243932787858269;13,7798162444837;3,40174554512608;0,997590349662314;0,996446994651109;0;False;False;0,824966157052319;0,555676733859982;0,989644599779343;0,691074340968738;0,308776632553297;0,962837116558612;0,983275481224361;0,552147843341;1,02780312756969;1,70089858793325;46,8106441497803;0,997828283586924;0,775338590203596;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000294";"{X=25,Y=72}";46740;622552028,186893;754705,590600491;49055566,1842105;-559010080,472168;-49844181,7312164;36404420,2721233;3215377,38818359;0,307424292529813;0,0689143496756509;2,10629754964626E-06;1,23409430793439E-06;1,98790160831159E-12;3,19001238930514E-07;-8,40131660619675E-14
295;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002408ca.jpg";478,264264889629;95,3408348560333;38,7795086296237;15,9291964161153;0,135678759285872;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";4,41209329846109E-05;0,159169610420671;19,0750407788824;2,43449246381263;0,999373048110139;0,948161586593828;0;True;False;0,774233151179679;0,636336336905142;0,997599323848431;0,685563806265861;0,404923933665854;0,948721877488935;0,991773456983385;0,661180284917425;1,03117223473708;0,829478038425951;9,89545559883118;0,99973979152768;0,970157881990734;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000295";"{X=32,Y=13}";45932,5;421235117,468645;838660,996076345;67079636,5710908;141546874,73999;76877337,3358078;-21030468,7580338;-13858579,463623;0,231451329037306;0,0281784656292145;4,97184453527281E-07;9,04622225116331E-08;1,61361037938678E-14;8,72314969312385E-09;-1,03772216724474E-14
296;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003161ca.jpg";355,450853810912;89,3439418077469;37,8597150530134;12,8623028190769;0,195935000544557;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";4,47158868241742E-05;0,00114800515728419;12,6991220183412;2,94346320293917;0,995546337773644;0,989387056037723;0;False;False;0,729933827559961;0,56191095507458;0,986758462615466;0,693095641432871;0,315743921432826;0,944948380808854;0,975189967434154;0,559576164259371;1,04185004715218;2,54412303185646;79,7677917480469;0,995228097232306;0,701197422682898;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000296";"{X=9,Y=0}";34137,5;281062269,811878;855112,869899154;31012026,7906981;32107026,7220459;-59313624,1748466;-4031860,89384556;7171709,00650024;0,267790134891096;0,0460413474030332;7,8126134558806E-07;7,56443488041498E-08;-5,84440393010112E-15;-9,02757431134356E-09;1,74357598336139E-14
297;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003022ca.jpg";547,792586422324;104,709838361156;42,9610178421955;15,2112968600526;0,0883040032252178;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.131.tif";4,53836195598627E-05;0,090044797033678;17,1971888372831;2,82428370423946;0,99539259075386;0,976963679542521;0;False;False;0,838253443552207;0,614735894414787;0,9903236271278;0,690600497505368;0,377900219881948;0,957563618271172;0,991687244349777;0,627842970413527;1,0263497366009;0,838243679908763;2,71043395996094;0,999181188040827;0,665342090697161;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000297";"{X=32,Y=22}";52610;642879615,409509;873367,307849407;76199732,3131399;261181534,075439;13222532,964325;-28442400,8710136;-1426055,87875366;0,259800637378039;0,0419185749781328;3,02101168540252E-07;1,34744669145278E-07;2,7170287213636E-14;2,74547438296956E-08;-9,20993848699165E-16
298;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003133ca.jpg";323,011245314452;81,8031770234205;33,984209955955;12,7711735939493;0,252597176074593;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";4,54221144068195E-05;0,16914298422907;14,6743743329463;2,66100916301506;0,996169167088273;0,95173178291227;0;False;False;0,74423425555016;0,596742132876642;0,990795850370189;0,690271350379848;0,356101173150164;0,944534357165805;0,980808751462266;0,606578711737682;1,03914474813815;1,95667590742054;53,2490539550781;0,997819064077883;0,911715888237049;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000298";"{X=7,Y=0}";31022;208213493,303923;792613,188158751;28432332,3204035;303468533,658813;10475441,3228378;-36277352,9595766;-2588855,40368652;0,245900414612897;0,0349014083371707;5,95696322359916E-06;2,4869867826098E-06;9,57225593361806E-12;4,6403157029392E-07;-5,94417213995727E-14
299;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002258ca.jpg";521,412952936277;111,16617292774;47,3508562360491;13,4781926991988;-0,217308758220741;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.80.tif";4,62360659848622E-05;0,0920450657054948;15,3509752073161;3,5131458121135;0,995660180380936;0,981497355373203;0;False;False;0,817000491499746;0,54414936975489;0,984632957037853;0,694591811798849;0,296098536604644;0,95982182030532;0,971642283363732;0,530208114985218;1,03552269315989;2,91853464199774;103,066073179245;0,997591425867668;0,890173883007734;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000299";"{X=37,Y=45}";50076,5;747849133,45745;-2631314,7474432;54088149,3717716;2071021381,60889;54239161,6812439;-149705789,077316;-252613,029754639;0,319795590016741;0,0765435967349387;2,02530963939975E-05;1,17319535925337E-05;1,80807719392489E-10;3,23922537613236E-06;-3,56180336659781E-12
300;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003122ca.jpg";319,517909204498;81,6938843410842;33,9811114875638;12,6591242576132;-0,0793300860495289;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.162.tif";4,64348929376995E-05;0,154628226896226;15,9306563262645;2,68431771393092;0,995735432155913;0,956833105093524;0;False;False;0,742769330033811;0,593560623099517;0,991145870398092;0,690027583236649;0,352314213294287;0,943841576866235;0,980838074538132;0,601625142240533;1,03951805925607;1,9536278167924;51,1325578689575;0,997460727878745;0,913138366270262;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000300";"{X=0,Y=0}";30686,5;205808622,813342;-246842,971935868;27527909,299745;-90773641,0336304;-14577166,2676735;11247403,6543026;1560243,68783569;0,247792424422033;0,0358445084440358;6,4517479264088E-07;2,38652680728693E-07;9,27572737331107E-14;4,27853355219021E-08;-1,28692910935713E-14
301;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003035ca.jpg";552,655143690129;120,403612742619;51,9374551578444;13,987258599729;-0,113683893984842;"RATS, sigma=4.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.130.tif";4,69524980172884E-05;0,11342464864677;11,9980658483993;3,71319760677413;0,994007343882351;0,982111294521183;0;False;False;0,760748221982022;0,510741916019115;0,988117608222529;0,692142295506749;0,260857304778877;0,951075802505828;0,967049585045231;0,479054632293505;1,04275702069249;3,40731390244362;198,033621311188;0,992513516783521;0,676975278876721;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000301";"{X=21,Y=22}";53077;893215510,068008;-1659299,46804714;56946148,6785563;214165897,588867;192513049,288681;-6612221,56554031;-13117001,0919495;0,337275477604858;0,0881198479600019;9,58194397859308E-07;1,78665566432313E-07;4,33198067797778E-14;7,46982336987434E-09;-5,9901742139878E-14
302;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002447ca.jpg";649,677217825906;120,902317142;51,0274552325813;15,0365043173031;0,383063056370728;"RATS, sigma=1.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.112.tif";4,7175663420107E-05;0,029595698825131;21,6999955211676;3,3935716810098;0,997408036944819;0,989391201353599;0;False;False;0,846733697942959;0,563637614014749;0,983599397924168;0,69532168383709;0,317687359932239;0,964408832244451;0,983760346866378;0,55851938732927;1,02670619011905;1,65077329914256;43,4178190231323;0,998894367754057;0,798881538690046;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000302";"{X=15,Y=27}";62395;1106507577,96662;6808320,36780882;88229340,7582099;184806471,074219;-143205867,877899;-16349244,5398064;8459842,6194458;0,306882911630305;0,0684244664937646;2,60761511298512E-07;4,92067300888115E-08;3,27142527687777E-15;2,65909892917648E-09;4,51287515158767E-15
303;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002415ca.jpg";497,657226155768;104,765364527702;44,083177216199;13,8831126933195;-0,0679985701516195;"RATS, sigma=10.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.115.tif";4,83647011946165E-05;0,208687045367711;16,2852679200571;3,17530932651808;0,999999999303345;0,956319019439946;0;False;False;0,813149833887663;0,571014752477608;0,990200919181246;0,690686078287305;0,326057847547064;0,960148893260127;0,978563531386921;0,569776747393884;1,03170559465605;2,19060571189455;69,4152011871338;0,996468617232819;0,770710878690594;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000303";"{X=57,Y=20}";47795;609829076,470523;-658798,37964654;54724818,6552023;741088506,514648;-47282892,8998871;-64621350,4340286;3805994,76455688;0,290914438190122;0,0590502444849817;3,58989105899461E-06;1,84234664017377E-06;4,7346077715396E-12;4,44146359913222E-07;1,80005187453461E-13
304;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\003088ca.jpg";569,247188671387;120,597438763599;52,0504044513313;14,5133738615075;0,568290032700466;"Adaptive Thresholding";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.130.tif";4,86884911114806E-05;0,0120852733816201;19,1298383964519;3,5863752252245;0,994802969586924;0,994582016378576;0;False;False;0,753543630503798;0,517227250635587;0,988618771328309;0,691791425998181;0,267524028800048;0,950608422829311;0,971212094295713;0,491852167604619;1,04079953594626;2,96412141831518;137,419312000275;0,994380187551935;0,778195948747072;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000304";"{X=8,Y=18}";54670,5;910112862,804694;8403702,5466342;62951200,5085806;1943402257,93066;-140285513,521393;-121333491,341976;6494639,4982605;0,325563225099593;0,0803695088706492;1,12753247340482E-05;6,83438722432695E-06;5,9954318702701E-11;1,91074405065119E-06;2,20466113231952E-12
305;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002229ca.jpg";899,354435651812;154,17011141777;64,9039132254464;16,6522948595942;-0,226573381236242;"RATS, sigma=3.00";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.70.tif";5,12733818671766E-05;0,192414617991365;19,7226952986575;3,89759572315356;0,969592875291224;0,980297314538686;0;False;False;0,832119896450811;0,521374297233413;0,984358501182107;0,694785475783944;0,271831157815636;0,937810046048742;0,977684205760339;0,475488888388783;1,04456958775318;2,28251557181559;229,230545759201;0,983434657073661;0,913858157665338;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000305";"{X=21,Y=50}";86374;2435415513,70525;-9049391,90888023;147056881,379856;2581832302,94434;-2552684046,57471;-206187564,96225;117243396,496948;0,346154214187129;0,0940899446001037;1,47058598708775E-05;2,40773150052407E-06;5,01537629703905E-12;-1,25158763135548E-08;1,34205384092007E-11
306;"C:\Users\mkloster\Diatomeen\Aufnahmen Sellaphora (Mann et al 2003)\backups\working_docs\mannetal2004\outline_focus\002438ca.jpg";481,367138692212;96,4457763579427;39,0894333197146;16,2336170430086;0,412400628977575;"Canny Edge Detector";"not optimized";"C:\Users\mkloster\Diatomeen\Templates\ADIAC\Sellaphora pupula.435.tif";5,28135645463871E-05;0,159302581453508;19,7836535022379;2,40793122174515;0,997627259181103;0,952653957049466;0;True;False;0,758580663263796;0,633335605591733;0,996021151780494;0,686650065978221;0,401113989310247;0,943838786170983;0,990572202997611;0,650309167572162;1,03451024966433;0,951752630838948;11,7350709438324;0,996513969116962;0,898335142784925;0;0;"C:\Users\mkloster\Diatomeen\Export Data for Paper\Sellaphora with RATS with contour optimization.new rectangularity\Sellaphora with RATS with contour optimization.new rectangularity.000306";"{X=7,Y=0}";46230,5;426615735,019538;2580750,29969525;68090855,3158993;-46768665,2539063;83185476,6560669;8782341,65277481;-12865886,1587524;0,231467763236352;0,0281458414925204;3,51420856188767E-07;3,02488408828127E-08;-1,08891930043438E-15;-2,84286364277533E-09;2,92244606609245E-15
